7.069999999999999618e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.068957619405072945e-01,2.000324475790445644e-01,-8.034707241121327801e-05,-3.181455595528903668e-03,5.736194162842318638e-03,-1.824789591822705915e-03,-8.410162539434199239e-03,1.625652210856051369e-03,1.995438447199451501e-03,-3.153976280575528264e-03,3.056846406863601619e-04,-1.464222474062451887e-03,0.000000000000000000e+00
7.068957619405072945e-01,2.072560734064738119e-01,6.089679662157847402e-03,-2.031814555955289148e-01,2.057361941628423341e-01,-2.018247895918227064e-01,1.915898374605658205e-01,2.016256522108560711e-01,2.019954384471994713e-01,1.968460237194244733e-01,2.003056846406863767e-01,1.985357775259375679e-01,0.000000000000000000e+00
7.067878935573603805e-01,2.073990731427404199e-01,6.071625163857184530e-03,-2.001183127036444687e-01,2.225363259753507794e-01,-2.262208629406316507e-01,1.938732262125763828e-01,1.969564169230240691e-01,2.071563127135686577e-01,1.957699559725373240e-01,2.037179556434108585e-01,1.992083130426950954e-01,0.000000000000000000e+00
7.066980858299818369e-01,2.075113492998036380e-01,6.047664391782842618e-03,-1.968669808300261559e-01,2.376493122081611842e-01,-2.472133531667266015e-01,1.944564505684558686e-01,1.920863541598633872e-01,2.112727350691263328e-01,1.945935208127560767e-01,2.063785474709371459e-01,1.994877084109452081e-01,0.000000000000000000e+00
7.066252979183406113e-01,2.076014486759610589e-01,6.023791673311807912e-03,-1.934073092955729545e-01,2.515258410556399093e-01,-2.656975139123863849e-01,1.937834066400563604e-01,1.869962675396470153e-01,2.145928157128372538e-01,1.935059912771994184e-01,2.085186977575163580e-01,1.995801092325202863e-01,0.000000000000000000e+00
7.065695026767693232e-01,2.076737592698369161e-01,6.003637030121172086e-03,-1.897195154637860981e-01,2.644375088355505610e-01,-2.822200269853146204e-01,1.921290444175982881e-01,1.816663450843918892e-01,2.172385037942958508e-01,1.926250301693286926e-01,2.102599156071868480e-01,1.996036183564376398e-01,0.000000000000000000e+00
7.065312394000394791e-01,2.077306819642917857e-01,5.989788739837928998e-03,-1.857821029104768096e-01,2.765644404063221651e-01,-2.971475225505921247e-01,1.896797700634438866e-01,1.760744969224183609e-01,2.192706025761157196e-01,1.920373624682180647e-01,2.116717465346490412e-01,1.996362185096846875e-01,0.000000000000000000e+00
7.065114177475757540e-01,2.077735206888944031e-01,5.984321928888025437e-03,-1.815713286667853810e-01,2.880337820003733840e-01,-3.107415762527147574e-01,1.865699548982485689e-01,1.701960185441757090e-01,2.207155554627360516e-01,1.918149438026258979e-01,2.127953800023832387e-01,1.997351192629786831e-01,0.000000000000000000e+00
7.065112356175062835e-01,2.078028997639301545e-01,5.989056882986836840e-03,-1.770607235244689992e-01,2.989395278972157288e-01,-3.231976363817339881e-01,1.829010414439465604e-01,1.640031931719250213e-01,2.215779027477463026e-01,1.920229333957247375e-01,2.136547748631089094e-01,1.999460612803621029e-01,0.000000000000000000e+00
7.065321484876033731e-01,2.078189761269376712e-01,6.005702293409348816e-03,-1.722205898331689022e-01,3.093536989631419099e-01,-3.346671075431801867e-01,1.787524551405837714e-01,1.574648201559234739e-01,2.218465012249404289e-01,1.927241936193977989e-01,2.142623819713501687e-01,2.003083128729880313e-01,0.000000000000000000e+00
7.065758662164352000e-01,2.078215510824685530e-01,6.035944551069222924e-03,-1.670174364224852881e-01,3.193330896231730831e-01,-3.452707488692832172e-01,1.741882634394537055e-01,1.505456530366089396e-01,2.214976655347936363e-01,1.939821786145730087e-01,2.146222336748975779e-01,2.008576104744690394e-01,0.000000000000000000e+00
7.066443673293123506e-01,2.078101273291556583e-01,6.081510362741125372e-03,-1.614133201035100884e-01,3.289235632734432424e-01,-3.551072425944087896e-01,1.692614583778616622e-01,1.432057267028453429e-01,2.204966071814208894e-01,1.958630472495351826e-01,2.147316144144800487e-01,2.016280400164759679e-01,0.000000000000000000e+00
7.067399267353847714e-01,2.077839328002187014e-01,6.144216209265737638e-03,-1.553650636786274575e-01,3.381629070961010841e-01,-3.642589123604247914e-01,1.640168314076378142e-01,1.353995476286822264e-01,2.187978123881648973e-01,1.984374193552030374e-01,2.145818878880819958e-01,2.026533438552858557e-01,0.000000000000000000e+00
7.068651557145344544e-01,2.077419217604211110e-01,6.226012055499632186e-03,-1.488233161847925257e-01,3.470827978963794691e-01,-3.727956761877823100e-01,1.584929742639501760e-01,1.270751140751973929e-01,2.163446616062343342e-01,2.017820107171862665e-01,2.141587647681562345e-01,2.039679075552642828e-01,0.000000000000000000e+00
7.070230547010369904e-01,2.076827579619718589e-01,6.329023844724276232e-03,-1.417314134787746038e-01,3.557101966785394254e-01,-3.807778613863273542e-01,1.527237160365042812e-01,1.181727238389439910e-01,2.130684192894617690e-01,2.059812977825332958e-01,2.134421481273201526e-01,2.056075689446748012e-01,0.000000000000000000e+00
7.072170806224461481e-01,2.076047814164888317e-01,6.455597927976235335e-03,-1.340239862178448094e-01,3.640683633822869303e-01,-3.882582604660075321e-01,1.467391848649833574e-01,1.086235148420421071e-01,2.088866197498914778e-01,2.111293248677575951e-01,2.124056108926989650e-01,2.076103337249499969e-01,0.000000000000000000e+00
7.074512316821490732e-01,2.075059581367121042e-01,6.608349947374998236e-03,-1.256252470811067001e-01,3.721776115882299840e-01,-3.952836657183634306e-01,1.405666131434561705e-01,9.834766752068516138e-02,2.037008022280683561e-01,2.173317525514215642e-01,2.110155052860599456e-01,2.100170494934298360e-01,0.000000000000000000e+00
