5.531627604683584387e-01,1.499086294040180345e+00,-5.531627604683584387e-01,-1.552264071407882251e-01,-6.928506975548431868e-02,-1.445908516672478328e-01
5.525166354254336110e-01,1.492531873497317640e+00,-5.484129455685937682e-01,-1.538870398839177200e-01,-6.895225521134829005e-02,-1.445054069114132811e-01
5.407367746543499942e-01,1.691862964272830006e+00,-5.877568110067861173e-01,-1.205277254836640277e-01,-5.192943859141083141e-02,-8.111523333807867109e-02
5.380624507253980449e-01,1.683362061871413573e+00,-5.847556154396530426e-01,-1.199926002913078715e-01,-5.164802261396448518e-02,-8.065429905023974166e-02
5.354003126716658789e-01,1.674887494366722018e+00,-5.817595861844551131e-01,-1.194407196416216732e-01,-5.137188588597649958e-02,-8.021278954089131052e-02
5.327509359052073901e-01,1.666439347913510671e+00,-5.787681327269935672e-01,-1.188808965126760681e-01,-5.109865946086418476e-02,-7.978200664885244653e-02
5.301150007543009579e-01,1.658017739982441174e+00,-5.757805658234328439e-01,-1.183168181604944275e-01,-5.082733194191172560e-02,-7.935838981656130608e-02
5.274933339154548317e-01,1.649622831105262533e+00,-5.727960561716597399e-01,-1.177504289250802805e-01,-5.055735336836765514e-02,-7.894016272374740351e-02
5.248869483035200068e-01,1.641254839528904608e+00,-5.698135966588239176e-01,-1.171829215042182737e-01,-5.028837431181723550e-02,-7.852636003963073263e-02
5.222970963661804911e-01,1.632914061969554576e+00,-5.668319520138840328e-01,-1.166151267035483718e-01,-5.002014604053560409e-02,-7.811646162629556911e-02
5.197253423316345877e-01,1.624600903510691641e+00,-5.638495908280030111e-01,-1.160477029426544154e-01,-4.975247680964162839e-02,-7.771023917685847271e-02
5.171736614554643952e-01,1.616315921478544304e+00,-5.608645925610896699e-01,-1.154812515627521297e-01,-4.948521340238469512e-02,-7.730769731346993912e-02
5.146445783287199038e-01,1.608059891138410968e+00,-5.578745185810416451e-01,-1.149164101710828945e-01,-4.921823886689734306e-02,-7.690907041664828137e-02
5.121413625206185927e-01,1.599833906236008296e+00,-5.548762307998605925e-01,-1.143539557887845864e-01,-4.895148738125117832e-02,-7.651486743519243794e-02
5.096683095394775043e-01,1.591639536536546995e+00,-5.518656330427337275e-01,-1.137949501919581913e-01,-4.868498654616878335e-02,-7.612597654490167731e-02
5.072311502213620038e-01,1.583479080969756092e+00,-5.488372974669595283e-01,-1.132409770689994377e-01,-4.841895355804918394e-02,-7.574386450469634824e-02
5.048376546660581221e-01,1.575355985244969892e+00,-5.457839195692038015e-01,-1.126945635854503108e-01,-4.815400747130864356e-02,-7.537094545615988239e-02
5.024985293712184165e-01,1.567275549078736674e+00,-5.426955206393370146e-01,-1.121599753090311985e-01,-4.789164711019123361e-02,-7.501127485276526397e-02
5.002287424223603729e-01,1.559246151909680966e+00,-5.395582947353499970e-01,-1.116447914713608047e-01,-4.763537249730025180e-02,-7.467189907202198551e-02
4.980494120050893980e-01,1.551281404878690040e+00,-5.363530215914329435e-01,-1.111631720258151462e-01,-4.739346482460524146e-02,-7.436557868742443844e-02
4.959901908053949149e-01,1.543403868118346622e+00,-5.330532011198254594e-01,-1.107428948206229946e-01,-4.718634114635592708e-02,-7.411644055697035050e-02
